0	2.140914243
0	1.11752587
0	1.314475148
0	0.940910654
0	1.694321506
0	1.288664389
0	1.063754795
0	1.306027229
0	1.365705541
0	1.126154549
0	1.423123328
0	1.074811848
0	1.097328705
0	1.707826748
0	1.179961759
0	1.123620045
0	1.255845988
0	1.11764095
0	1.445101285
0	1.395023858
0	1.242709732
0	1.4417
0	1.076353455
0	1.117323178
0	1.382692569
0	1.140456882
0	1.226428312
0	1.277584866
0	1.300935983
0	0.964367473
0	1.410287814
1	0.309692991
1	0.316348179
1	0.319835997
1	0.299172339
1	0.302285888
1	0.298160095
1	0.370444882
1	0.31706866
1	0.391112579
1	0.316576092
1	0.306602172
1	0.30464821
1	0.399621749
1	0.315114204
1	0.312726511
1	0.328764698
1	0.334101391
1	0.315709636
1	0.311908997
1	0.331906933
1	0.31446891
1	0.311473543
1	0.317411238
1	0.367502805
1	0.341241732
1	0.334790672
1	0.329238696
1	0.299903653
1	0.299817555
1	0.313234657
1	0.399924883
1	0.412629329
1	0.329130225
1	0.313926619
1	0.298769492
1	0.343089241
1	0.302099013
1	0.323223711
1	0.337674601
1	0.31684202
1	0.327946922
1	0.389685525
1	0.316439045
1	0.334296039
1	0.387137661
1	0.299540941
1	0.328806882
1	0.320865621
1	0.302663189
1	0.402293855
1	0.31653856
1	0.405842277
1	0.30541516
1	0.324764138
1	0.298818392
1	0.320023456
1	0.438020596
1	0.313262174
1	0.328639707
1	0.497935741
1	0.327323325
1	0.306840882
1	0.396450254
1	0.300315212
1	0.291263696
1	0.3054407
1	0.395748863
1	0.316259473
1	0.341407936
1	0.290784674
1	0.338844419
1	0.28997524
1	0.370970876
1	0.317352804
1	0.320487505
1	0.417916848
1	0.399755907
1	0.30547972
1	0.405431018
1	0.31880143
1	0.306795976
1	0.402403772
1	0.398375013
1	0.322011004
1	0.297206636
1	0.329952076
1	0.30150407
1	0.971603701
1	0.319864706
1	0.316333915
1	0.336261823
1	0.337741806
1	0.393299888
1	0.286657938
1	0.314293876
1	0.3975132
1	0.328659774
1	0.303340915
1	0.357229189
1	0.288765593
1	0.390931267
1	0.297431962
1	0.318998463
1	0.317459846
1	0.438065569
1	0.445161872
1	0.309929442
